loan_id,customer_id,loan_type,amount,interest_rate,term_months,issue_date,branch,status,risk_score,full_name,gender,birth_date,city,segment,registration_date
1405,313,Ипотека,8820000.0,15.16,120,2024-03-26,Отделение №3,Активен,0.108,Блохина Пелагея Георгиевна,F,1967-06-15,Ростов-на-Дону,Business,2022-04-16
1406,703,Кредитная карта,230000.0,15.95,24,2025-09-28,Отделение №2,Активен,0.915,Татьяна Антоновна Королева,F,1986-12-31,Екатеринбург,Premium,2022-08-29
1407,9,Потребительский,171000.0,22.95,12,2024-10-03,Отделение №14,Закрыт,0.589,Анисимов Ян Иосипович,M,1985-09-11,Нижний Новгород,Retail,2022-07-09
1408,492,Потребительский,521000.0,23.62,36,2024-11-29,Отделение №10,Активен,0.42,Бобров Натан Фролович,M,1983-06-04,Казань,Business,2024-03-15
1409,258,Автокредит,2310000.0,17.66,60,2025-11-07,Отделение №7,Активен,0.234,Надежда Львовна Шарапова,F,1979-04-04,Ростов-на-Дону,Retail,2023-03-25
1410,127,Кредитная карта,93000.0,22.63,36,2024-07-10,Отделение №3,Активен,0.848,Юлия Владиславовна Журавлева,F,1962-03-28,Екатеринбург,Retail,2024-07-10
1411,97,Автокредит,2989000.0,12.73,60,2024-07-31,Отделение №8,Активен,0.572,Давыд Архипович Бобров,M,1982-06-23,Екатеринбург,Retail,2024-07-31
1412,584,Кредитная карта,36000.0,16.52,36,2025-04-20,Отделение №7,Активен,0.637,Никонов Иосиф Ефимович,M,2001-03-01,Ростов-на-Дону,Retail,2022-04-16
1413,431,Вексель,4973000.0,19.38,12,2024-09-06,Отделение №8,Закрыт,0.403,Тихонова Лора Руслановна,F,1960-11-25,Ростов-на-Дону,Retail,2024-01-12
1414,491,Потребительский,354000.0,13.22,24,2023-11-03,Отделение №9,Просрочен,0.002,Елизар Тихонович Фомичев,M,1968-02-13,Нижний Новгород,Business,2023-11-03
1415,73,Потребительский,544000.0,10.62,24,2023-10-10,Отделение №11,Закрыт,0.349,Виктория Тимофеевна Петрова,F,1999-01-27,Санкт-Петербург,Business,2023-10-10
1416,660,Потребительский,794000.0,20.8,36,2025-04-07,Отделение №8,Активен,0.539,Нестерова Василиса Егоровна,F,1970-11-03,Уфа,Retail,2025-04-07
1417,112,Кредитная карта,215000.0,9.27,24,2025-03-12,Отделение №11,Дефолт,0.073,Шубина Виктория Даниловна,F,1959-01-05,Москва,Retail,2024-04-11
1418,157,Вексель,954000.0,16.95,6,2023-11-02,Отделение №13,Закрыт,0.969,Архипова Нинель Львовна,F,1965-04-05,Самара,Premium,2022-01-26
1419,393,Автокредит,503000.0,14.41,48,2024-03-22,Отделение №5,Активен,0.609,Баранов Валерий Анисимович,M,1970-10-06,Екатеринбург,Retail,2024-03-22
1420,230,Вексель,4354000.0,22.92,6,2023-10-14,Отделение №6,Просрочен,0.038,Муравьев Игорь Харитонович,M,1956-12-22,Челябинск,Premium,2023-10-14
1421,519,Вексель,4762000.0,21.99,6,2025-09-18,Отделение №12,Активен,0.433,Марфа Анатольевна Петухова,F,1964-02-14,Санкт-Петербург,Premium,2023-11-08
1422,586,Автокредит,2198000.0,8.89,48,2025-08-20,Отделение №6,Активен,0.882,г-н Никитин Харитон Иларионович,M,2000-06-12,Нижний Новгород,Retail,2024-09-08
1423,739,Вексель,3088000.0,8.05,3,2025-08-18,Отделение №11,Закрыт,0.347,Ярополк Федосеевич Макаров,M,1977-03-23,Самара,Retail,2024-04-23
1424,624,Автокредит,1591000.0,18.55,24,2025-11-24,Отделение №15,Дефолт,0.092,Денисова Лариса Владимировна,F,1975-10-16,Нижний Новгород,Business,2025-10-18
1425,699,Потребительский,721000.0,13.69,48,2024-07-05,Отделение №13,Активен,0.196,Кабанов Севастьян Жоресович,M,1964-09-24,Нижний Новгород,Premium,2023-07-03
1426,665,Кредитная карта,80000.0,11.56,36,2024-07-14,Отделение №10,Активен,0.78,Тимофеев Ростислав Евсеевич,M,2000-01-02,Екатеринбург,Retail,2022-01-22
1427,44,Потребительский,521000.0,17.73,48,2024-11-25,Отделение №9,Активен,0.492,Лапина Антонина Аркадьевна,F,1976-08-10,Екатеринбург,Retail,2024-11-25
1428,320,Потребительский,518000.0,15.65,48,2024-11-01,Отделение №14,Активен,0.846,Олимпиада Георгиевна Фомина,F,1990-12-12,Новосибирск,Retail,2023-12-20
1429,645,Вексель,1669000.0,24.79,6,2024-10-08,Отделение №11,Просрочен,0.038,Таисия Николаевна Цветкова,F,1972-05-28,Нижний Новгород,Premium,2024-09-18
1430,641,Автокредит,2172000.0,18.34,24,2025-02-19,Отделение №13,Активен,0.682,Гордеев Ферапонт Владленович,M,1974-10-17,Екатеринбург,Business,2025-02-19
1431,202,Потребительский,89000.0,18.71,36,2025-05-21,Отделение №13,Активен,0.868,Надежда Владиславовна Воробьева,F,1980-02-02,Санкт-Петербург,Retail,2025-05-21
1432,6,Кредитная карта,133000.0,19.12,36,2023-11-11,Отделение №1,Активен,0.569,Степанова Екатерина Львовна,F,1960-12-27,Казань,Retail,2023-03-28
1433,503,Вексель,923000.0,22.19,6,2023-12-03,Отделение №3,Закрыт,0.268,Евдокимова Елизавета Афанасьевна,F,1992-06-12,Уфа,Premium,2022-05-08
1434,254,Кредитная карта,136000.0,10.11,36,2024-03-18,Отделение №14,Активен,0.353,Артемий Валерьянович Егоров,M,1988-02-20,Ростов-на-Дону,Retail,2024-02-21
1435,224,Автокредит,883000.0,24.01,36,2025-07-22,Отделение №12,Активен,0.684,Глафира Ждановна Сысоева,F,1998-07-23,Москва,Retail,2024-11-05
1436,334,Автокредит,1100000.0,22.44,60,2024-10-15,Отделение №15,Активен,0.195,Ильин Анисим Демидович,M,1977-07-03,Новосибирск,Premium,2024-10-15
1437,585,Кредитная карта,282000.0,9.53,24,2024-04-09,Отделение №11,Дефолт,0.08,Белоусов Милен Афанасьевич,M,1978-07-04,Ростов-на-Дону,Retail,2022-05-30
1438,652,Кредитная карта,80000.0,9.77,24,2024-09-16,Отделение №7,Активен,0.945,Евпраксия Тимофеевна Мишина,F,1997-01-23,Самара,Premium,2023-08-20
1439,148,Потребительский,482000.0,10.58,48,2025-04-21,Отделение №6,Активен,0.695,Савватий Изотович Родионов,M,2007-07-02,Санкт-Петербург,Retail,2023-05-04
1440,39,Автокредит,2432000.0,10.61,48,2022-07-29,Отделение №9,Активен,0.991,Иван Арсеньевич Лихачев,M,1957-04-22,Санкт-Петербург,Premium,2022-06-25
1441,26,Потребительский,583000.0,6.97,36,2024-01-20,Отделение №9,Активен,0.646,Лукия Вадимовна Анисимова,F,1978-04-13,Новосибирск,Retail,2024-01-12
1442,235,Потребительский,340000.0,17.72,36,2024-04-19,Отделение №13,Активен,0.756,Селиверстов Тимур Федосеевич,M,1986-03-20,Новосибирск,Business,2024-04-19
1443,296,Вексель,4142000.0,10.07,6,2024-07-14,Отделение №2,Закрыт,0.628,Егоров Харлампий Антонович,M,1973-12-22,Ростов-на-Дону,Retail,2024-07-14
1444,180,Кредитная карта,271000.0,23.54,36,2025-11-29,Отделение №8,Активен,0.113,Беляева Лариса Ждановна,F,1972-06-25,Самара,Business,2025-11-29
1445,744,Автокредит,829000.0,21.83,36,2025-11-15,Отделение №4,Активен,0.334,Кошелева Милица Антоновна,F,1976-04-03,Казань,Retail,2025-11-15
1446,737,Потребительский,78000.0,13.76,36,2023-03-07,Отделение №5,Дефолт,0.088,Артем Афанасьевич Колесников,M,1984-08-09,Москва,Retail,2022-05-21
1447,384,Ипотека,5268000.0,8.47,240,2024-01-24,Отделение №6,Активен,0.729,Алексей Артурович Соловьев,M,2004-12-30,Ростов-на-Дону,Premium,2024-01-24
1448,246,Автокредит,958000.0,19.89,60,2024-09-01,Отделение №2,Активен,0.951,Влас Авдеевич Ефимов,M,1996-10-02,Челябинск,Retail,2022-12-25
1449,216,Потребительский,370000.0,6.8,36,2025-12-01,Отделение №14,Активен,0.621,тов. Киселева Жанна Мироновна,F,1985-05-31,Москва,Retail,2025-12-01
1450,488,Потребительский,698000.0,23.99,12,2024-10-21,Отделение №1,Закрыт,0.792,Тамара Даниловна Архипова,F,1966-07-15,Москва,Retail,2024-10-21
1451,345,Вексель,969000.0,16.24,12,2025-06-14,Отделение №12,Активен,0.998,Гуляев Ростислав Харлампович,M,1988-07-10,Уфа,Retail,2024-11-11
1452,692,Автокредит,1630000.0,19.98,24,2025-05-24,Отделение №8,Активен,0.132,Полина Тимофеевна Никифорова,F,1964-10-20,Нижний Новгород,Retail,2024-07-12
1453,380,Потребительский,321000.0,16.19,24,2025-11-19,Отделение №6,Активен,0.856,Кондратий Артурович Максимов,M,1965-11-18,Новосибирск,Premium,2025-11-19
1454,19,Ипотека,10902000.0,21.39,240,2025-02-15,Отделение №7,Активен,0.809,Ратмир Викторович Белоусов,M,1962-12-07,Казань,Retail,2022-12-01
1455,552,Ипотека,11555000.0,16.42,300,2024-07-17,Отделение №14,Активен,0.28,Комиссаров Ипат Ильич,M,1964-04-28,Челябинск,Retail,2024-07-17
1456,389,Потребительский,420000.0,12.71,36,2024-11-10,Отделение №11,Активен,0.741,Быков Павел Харлампьевич,M,1979-10-29,Новосибирск,Retail,2023-08-07
1457,10,Потребительский,524000.0,21.16,48,2025-05-21,Отделение №12,Активен,0.317,Алина Евгеньевна Мамонтова,F,1970-09-21,Москва,Retail,2025-05-21
1458,44,Вексель,1511000.0,24.13,6,2024-11-25,Отделение №2,Закрыт,0.91,Лапина Антонина Аркадьевна,F,1976-08-10,Екатеринбург,Retail,2024-11-25
1459,796,Вексель,2198000.0,9.0,9,2023-03-02,Отделение №15,Закрыт,0.851,Василиса Даниловна Гурьева,F,1956-10-24,Самара,Retail,2023-03-02
1460,246,Потребительский,167000.0,18.26,36,2024-02-02,Отделение №15,Активен,0.586,Влас Авдеевич Ефимов,M,1996-10-02,Челябинск,Retail,2022-12-25
